Address,Aggregate_rating,Average_Cost_for_two,City,Country_Code,Cuisines,Currency,Has_Online_delivery,Has_Table_booking,Is_delivering_now,Latitude,Locality,Locality_Verbose,Longitude,Price_range,Rating_color,Rating_text,Restaurant_ID,Restaurant_Name,Votes,_id
"546, Kucha Pati Ram, Sita Ram Bazar, Near Chawri Bazar Metro Station, Chawri Bazar, New Delhi",3.9,300,New Delhi,1,Ice Cream,Indian Rupees(Rs.),No,No,No,28.6476059,Chawri Bazar,"Chawri Bazar, New Delhi",77.2268188,1,Yellow,Good,18082228,Kuremal Mahavir Prasad Kulfi Wale,36,6120e397a4acd2e728595f3d
"FC-08B, Food Court, 3rd Floor, MGF Metropolitan, MG Road, Gurgaon",2.3,600,Gurgaon,1,Pizza,Indian Rupees(Rs.),No,No,No,28.4803174,"MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.080144,2,Red,Poor,18082232,Chicago Pizza,29,6120e397a4acd2e728595f3e
"87, Near City Chemist, Sector 15, Faridabad",2.7,400,Faridabad,1,"Chinese, Fast Food",Indian Rupees(Rs.),No,No,No,28.3951869,Sector 15,"Sector 15, Faridabad",77.3224363,1,Orange,Average,18082235,Momo-Cha,32,6120e397a4acd2e728595f3f
"D-1/29, New Kondli, Sani Bazar Road, Mayur Vihar Phase 3, New Delhi",0,250,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6038407,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.329599,1,White,Not rated,18082236,Sonu Bhojanalya,2,6120e397a4acd2e728595f40
"Shop 13-B, Khan Market, New Delhi",4,600,New Delhi,1,"Bakery, Fast Food",Indian Rupees(Rs.),No,No,No,28.5997404,Khan Market,"Khan Market, New Delhi",77.2266392,2,Green,Very Good,18082237,The Artful Baker,220,6120e397a4acd2e728595f41
"27, Club Road, Punjabi Bagh, New Delhi",3.4,1800,New Delhi,1,"Chinese, North Indian, Continental, Italian",Indian Rupees(Rs.),Yes,Yes,No,28.66658796,Punjabi Bagh,"Punjabi Bagh, New Delhi",77.12443449,3,Orange,Average,18082238,The Submarine Lounge,148,6120e397a4acd2e728595f42
"Shop 4, Moti Bagh, New Delhi",3.3,750,New Delhi,1,North Indian,Indian Rupees(Rs.),Yes,Yes,No,28.57900639,Moti Bagh,"Moti Bagh, New Delhi",77.18306556,2,Orange,Average,18082630,Ingredients,27,6120e397a4acd2e728595f43
"1A, Pocket A-3, Mayur Vihar Phase 3, New Delhi",0,300,New Delhi,1,Biryani,Indian Rupees(Rs.),No,No,No,28.6133824,Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.337972,1,White,Not rated,18089212,Riyaz Chicken Corner,1,6120e397a4acd2e728595f44
"E-6, DDA Market, Masjid Moth, Greater Kailash (GK) 3, New Delhi",3.6,1200,New Delhi,1,"North Indian, Mediterranean, Continental",Indian Rupees(Rs.),Yes,Yes,No,28.53732191,Greater Kailash (GK) 3,"Greater Kailash (GK) 3, New Delhi",77.23567978,3,Yellow,Good,18089222,Cress Bistro,131,6120e397a4acd2e728595f45
"G-4A, Main Kabuli Chowk, Tilak Nagar, New Delhi",0,300,New Delhi,1,"Ice Cream, Desserts",Indian Rupees(Rs.),No,No,No,28.63903,Tilak Nagar,"Tilak Nagar, New Delhi",77.0863331,1,White,Not rated,18089242,Giani,1,6120e397a4acd2e728595f46
"HUDA Market, Sector 15, Faridabad",3.3,500,Faridabad,1,"Fast Food, Beverages",Indian Rupees(Rs.),No,No,No,28.3946937,Sector 15,"Sector 15, Faridabad",77.3217312,2,Orange,Average,18089254,Hunger Cure Express,35,6120e397a4acd2e728595f47
"Outlet 22, Local Shopping Center, Sector D-4, Vasant Kunj, New Delhi",3.8,650,New Delhi,1,"Chinese, Thai, Fast Food",Indian Rupees(Rs.),Yes,No,No,28.5183003,Vasant Kunj,"Vasant Kunj, New Delhi",77.1584474,2,Yellow,Good,18089255,Beijing Street,122,6120e397a4acd2e728595f48
"B-204, Green Field Colony, Sector 42, Faridabad",0,300,Faridabad,1,"Raw Meats, Fast Food",Indian Rupees(Rs.),No,No,No,28.46118611,Sector 42,"Sector 42, Faridabad",77.30027778,1,White,Not rated,18089775,Chicken Inn Family Meat Shop,1,6120e397a4acd2e728595f49
"Al Emadi Financial Square, C Ring Road, Al Hilal, Doha",4.6,300,Doha,166,Indian,Qatari Rial(QR),No,No,No,25.2625016,"Al Emadi Financial Square, Al Hilal","Al Emadi Financial Square, Al Hilal, Doha",51.5274557,4,Dark Green,Excellent,18107765,Zaffran Dining Experience,348,6120e397a4acd2e728595f4a
"Shop 33, Main Market, Sector 15, Faridabad",2.6,600,Faridabad,1,"North Indian, South Indian, Fast Food, Street Food, Mithai",Indian Rupees(Rs.),Yes,No,No,28.3952906,Sector 15,"Sector 15, Faridabad",77.3239437,2,Orange,Average,18107832,Gulab,39,6120e397a4acd2e728595f4b
"A-4, Pul Prahladpur, Suraj Kund Road, Suraj Kund, Faridabad",2.8,400,Faridabad,1,"Fast Food, Beverages",Indian Rupees(Rs.),No,No,No,28.5000937,Suraj Kund,"Suraj Kund, Faridabad",77.2903929,1,Orange,Average,18107844,Italia Cafe by Aura,5,6120e397a4acd2e728595f4c
"413, Mukherjee Nagar, New Delhi",0,300,New Delhi,1,Bakery,Indian Rupees(Rs.),No,No,No,28.7102675,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2150185,1,White,Not rated,18107851,Delhite Pï¿½ï¿½tisserie,1,6120e397a4acd2e728595f4d
"Plot 10, LSC, DDA Commercial Complex, New Rajdhani Enclave, Preet Vihar, New Delhi",0,600,New Delhi,1,"North Indian, Mughlai",Indian Rupees(Rs.),No,No,No,28.6425454,Preet Vihar,"Preet Vihar, New Delhi",77.296024,2,White,Not rated,18107855,The Tandoor Hut,2,6120e397a4acd2e728595f4e
"B/1-133, Ekta Garden, IP Extension, New Delhi",2.9,300,New Delhi,1,South Indian,Indian Rupees(Rs.),No,No,No,28.6311765,IP Extension,"IP Extension, New Delhi",77.3062105,1,Orange,Average,18107859,"Bala's Kitchen",4,6120e397a4acd2e728595f4f
"Shop 12, B-1/8, Apsara Arcade, Pusa Road, Rajinder Nagar, New Delhi",3,300,New Delhi,1,Fast Food,Indian Rupees(Rs.),No,No,No,28.6434584,Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1889084,1,Orange,Average,18107869,Posh Spice,12,6120e397a4acd2e728595f50
"B-474, Greenfield Plaza, Sector 43, Faridabad",2.9,500,Faridabad,1,"North Indian, Mughlai",Indian Rupees(Rs.),No,No,No,28.4622059,Sector 43,"Sector 43, Faridabad",77.2978395,2,Orange,Average,18107870,Punjabi Culture,4,6120e397a4acd2e728595f51
"Shop 3-4, Plot 5B, Sai Mehndi Appartment, B.D.A,  Kohefiza Main Road, Kohefiza, Bhopal",3.8,500,Bhopal,1,Bakery,Indian Rupees(Rs.),No,No,No,23.26626099,Kohefiza,"Kohefiza, Bhopal",77.3796051,2,Yellow,Good,18108352,Violet Hour,33,6120e397a4acd2e728595f52
"Express Trade Towers 2, B-36, Sector 132, Noida",2.5,700,Noida,1,"Pizza, Fast Food",Indian Rupees(Rs.),No,No,No,28.5141905,Sector 132,"Sector 132, Noida",77.377632,2,Orange,Average,18112492,"Domino's Pizza",27,6120e397a4acd2e728595f53
"Shop 114-E, HUDA Market, Sector 56, Gurgaon",2.9,350,Gurgaon,1,"Raw Meats, Fast Food",Indian Rupees(Rs.),No,No,No,28.4250375,Sector 56,"Sector 56, Gurgaon",77.0992983,1,Orange,Average,18124345,Green Chick Chop,4,6120e397a4acd2e728595f54
"LIG Flats, G.T.B. Enclave, Dilshad Garden, New Delhi",2.9,400,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.68787472,Dilshad Garden,"Dilshad Garden, New Delhi",77.31063947,1,Orange,Average,18124346,Chimney,4,6120e397a4acd2e728595f55
"Parmanand Chowk, Kingsway Camp, GTB Nagar, New Delhi",0,150,New Delhi,1,"Fast Food, Chinese",Indian Rupees(Rs.),No,No,No,28.7099284,GTB Nagar,"GTB Nagar, New Delhi",77.2044321,1,White,Not rated,18124350,Delhi Chaat Bhandar,1,6120e397a4acd2e728595f56
"12 D, Dhaka Village, Main Road, Delhi University, GTB Nagar, New Delhi",0,100,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.7077386,GTB Nagar,"GTB Nagar, New Delhi",77.2046316,1,White,Not rated,18124352,Shubham Vaishno Bhojanalya,1,6120e397a4acd2e728595f57
"D2/G1, D Block Market, Opposite Arwachin School, Vivek Vihar, New Delhi",3.8,600,New Delhi,1,"Cafe, Italian",Indian Rupees(Rs.),Yes,No,No,28.66686832,Vivek Vihar,"Vivek Vihar, New Delhi",77.31794111,2,Yellow,Good,18124355,Cafetorium,122,6120e397a4acd2e728595f58
"Shop 5, Probyn Road, Mall Road, Delhi University-GTB Nagar, New Delhi",0,350,New Delhi,1,Chinese,Indian Rupees(Rs.),No,No,No,28.6960645,Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2132353,1,White,Not rated,18124356,Sikkim Chinese Food,2,6120e397a4acd2e728595f59
"M-16, Ground Floor, Outer Circle, Connaught Place, New Delhi",3.4,1300,New Delhi,1,North Indian,Indian Rupees(Rs.),Yes,No,No,28.6317119,Connaught Place,"Connaught Place, New Delhi",77.2226871,3,Orange,Average,18124357,Garam Dharam,1523,6120e397a4acd2e728595f5a
"G-5, Ajnara Complex, Savita Vihar, Anand Vihar, New Delhi",3.6,400,New Delhi,1,"Bakery, Desserts, Fast Food, Pizza, Burger, Continental",Indian Rupees(Rs.),Yes,No,No,28.6601355,Anand Vihar,"Anand Vihar, New Delhi",77.3057084,1,Yellow,Good,18124361,Fabulous Cake Bites,34,6120e397a4acd2e728595f5b
"MSX Mall, Greater Noida, Noida",3.2,550,Noida,1,"Chinese, North Indian",Indian Rupees(Rs.),Yes,No,No,28.4579354,"MSX Mall, Greater Noida","MSX Mall, Greater Noida, Noida",77.5282182,2,Orange,Average,18124366,Sip & Snacks,6,6120e397a4acd2e728595f5c
"Food Court, Basement 1, Unitech Infospace, Sector 21, Gurgaon",3.2,700,Gurgaon,1,North Indian,Indian Rupees(Rs.),Yes,No,No,28.5096403,"Unitech Infospace, Sector 21, Gurgaon","Unitech Infospace, Sector 21, Gurgaon, Gurgaon",77.0714665,2,Orange,Average,18124368,Urban Dhaba,11,6120e397a4acd2e728595f5d
"142A, GG-1, Vikaspuri, New Delhi",3.3,300,New Delhi,1,"Desserts, Fast Food",Indian Rupees(Rs.),No,No,No,28.6386194,Vikaspuri,"Vikaspuri, New Delhi",77.0766826,1,Orange,Average,18124369,Amul Cafe,23,6120e397a4acd2e728595f5e
"Shop No 5, Chetan Complex, Anand Vihar, New Delhi",2.8,200,New Delhi,1,"Chinese, South Indian",Indian Rupees(Rs.),No,No,No,28.6594592,Anand Vihar,"Anand Vihar, New Delhi",77.3068127,1,Orange,Average,18124373,"Keventer's South Indian & Chinese Food",9,6120e397a4acd2e728595f5f
"4, Raza Market, Behind DLF Building, Janpath Lane, Janpath, New Delhi",0,500,New Delhi,1,"North Indian, Mughlai",Indian Rupees(Rs.),No,No,No,28.6284974,Janpath,"Janpath, New Delhi",77.2181061,2,White,Not rated,18124375,"Queen's Way",2,6120e397a4acd2e728595f60
"1st Floor, Sangam Courtyard, Major Somnath Marg, R K Puram, New Delhi",3.8,2000,New Delhi,1,"European, Italian",Indian Rupees(Rs.),No,Yes,No,28.5722604,"Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1720619,4,Yellow,Good,18124378,Cafe Diva,109,6120e397a4acd2e728595f61
"Shop 6, 15-A/5, Near Pooja Park, Karol Bagh, New Delhi",2.5,450,New Delhi,1,"Chinese, North Indian, Mughlai",Indian Rupees(Rs.),Yes,No,No,28.6457369,Karol Bagh,"Karol Bagh, New Delhi",77.1875617,1,Orange,Average,18124379,Chinese King,71,6120e397a4acd2e728595f62
"Near Delhi Public School, Sector 45, Gurgaon",0,300,Gurgaon,1,"North Indian, South Indian",Indian Rupees(Rs.),No,No,No,0,Sector 45,"Sector 45, Gurgaon",0,1,White,Not rated,18124387,The Breakfast Bite,1,6120e397a4acd2e728595f63
"Near GTB Metro Station, Delhi University, GTB Nagar, New Delhi",0,100,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.6979305,GTB Nagar,"GTB Nagar, New Delhi",77.2050808,1,White,Not rated,18124389,Mahesh Shudh Vaishno Bhojanalya,0,6120e397a4acd2e728595f64
"A-199, Gujranwala Town Part 1, Gujranwala Town, New Delhi",0,250,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.7007076,Gujranwala Town,"Gujranwala Town, New Delhi",77.1840036,1,White,Not rated,18124390,Shri Radhe,3,6120e397a4acd2e728595f65
"Near Taxi Stand, Shahdara, New Delhi",3.3,600,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,28.67574,Shahdara,"Shahdara, New Delhi",77.2904437,2,Orange,Average,18126077,Gulshan,25,6120e397a4acd2e728595f66
"Shop G-8/9, Plot 32-33, Kusal Bazar, Near Satyam Cinema, Nehru Place, New Delhi",3.6,800,New Delhi,1,"South Indian, North Indian, Chinese",Indian Rupees(Rs.),No,No,No,28.5490976,Nehru Place,"Nehru Place, New Delhi",77.2511424,2,Yellow,Good,18126080,Shree Rathnam,58,6120e397a4acd2e728595f67
"Shop 2, F-1/9, Lal Quarter, Krishna Nagar, New Delhi",3.1,400,New Delhi,1,"North Indian, Fast Food",Indian Rupees(Rs.),No,No,No,28.6598057,Krishna Nagar,"Krishna Nagar, New Delhi",77.2829867,1,Orange,Average,18126085,"Punjabi's Veg Grill",10,6120e397a4acd2e728595f68
"Bhai Parmanand Colony, Mukherjee Nagar, New Delhi",3.1,500,New Delhi,1,"North Indian, Chinese",Indian Rupees(Rs.),No,No,No,28.7103677,Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2077758,2,Orange,Average,18126086,SGF - Spice Grill Flame,8,6120e397a4acd2e728595f69
"Shop 5, Gaur Grandeur, Sector 119, Near, Sector 72, Noida",2.9,550,Noida,1,"North Indian, Chinese",Indian Rupees(Rs.),No,No,No,28.5868911,Sector 72,"Sector 72, Noida",77.4013017,2,Orange,Average,18126089,La-Cuisine,4,6120e397a4acd2e728595f6a
"Shop 5, F-1/9, Krishna Nagar, New Delhi",0,300,New Delhi,1,Fast Food,Indian Rupees(Rs.),No,No,No,28.6602512,Krishna Nagar,"Krishna Nagar, New Delhi",77.2815094,1,White,Not rated,18126099,Hungry Heights,2,6120e397a4acd2e728595f6b
"C-136, Gautam Budh Nagar, Sector 10, Noida",0,350,Noida,1,North Indian,Indian Rupees(Rs.),No,No,No,28.5914816,Sector 10,"Sector 10, Noida",77.3323864,1,White,Not rated,18126101,Robins Sweets & Restaurant,1,6120e397a4acd2e728595f6c
"Shop 1-2, Ground Floor, Sangam Courtyard, R K Puram, New Delhi",4,2000,New Delhi,1,"Continental, American, Italian, Seafood, North Indian, Cafe",Indian Rupees(Rs.),No,Yes,No,28.571681,"Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1734996,4,Green,Very Good,18126111,Cafe Delhi Heights,304,6120e397a4acd2e728595f6d
"Shop 7, Sai Complex, Opposite Sai Dham, Tigaon Road, Sector 86, Faridabad",3.4,550,Faridabad,1,Pizza,Indian Rupees(Rs.),Yes,No,No,28.4085728,Sector 86,"Sector 86, Faridabad",77.3397558,2,Orange,Average,18126118,Club Pizzeria,19,6120e397a4acd2e728595f6e
"E 4/13, Sector 56, Noida",0,150,Noida,1,North Indian,Indian Rupees(Rs.),No,No,No,28.603325,Sector 56,"Sector 56, Noida",77.3427604,1,White,Not rated,18126119,Food Hut,0,6120e397a4acd2e728595f6f
"Safdarjung, New Delhi",2.6,650,New Delhi,1,"North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,28.56174605,Safdarjung,"Safdarjung, New Delhi",77.19224811,2,Orange,Average,18126972,Get Lost in Flavours,70,6120e397a4acd2e728595f70
"C-1/1A, Yamuna Vihar, Wazirabad Road, Shahdara, New Delhi",2.8,350,New Delhi,1,"North Indian, Chinese, Street Food",Indian Rupees(Rs.),No,No,No,28.70246031,Shahdara,"Shahdara, New Delhi",77.27249913,1,Orange,Average,18128853,New Anand Sagar,5,6120e397a4acd2e728595f71
"Behind Harsha Mall, Alpha 1, Commercial Belt, Greater Noida, Noida",2.9,500,Noida,1,"North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,28.4720755,"Harsha Mall, Greater Noida","Harsha Mall, Greater Noida, Noida",77.5127637,2,Orange,Average,18128857,Desi Galli,55,6120e397a4acd2e728595f72
"Shop 16, Ground Floor, DDA Market, Savita Vihar, Anand Vihar, New Delhi",3.4,650,New Delhi,1,"North Indian, Chinese",Indian Rupees(Rs.),No,No,No,28.6602285,Anand Vihar,"Anand Vihar, New Delhi",77.316909,2,Orange,Average,18128860,Dial n Dine,80,6120e397a4acd2e728595f73
"C-2/166, Main Jain Mandir Road, Yamuna Vihar, Shahdara, New Delhi",2.8,450,New Delhi,1,"Pizza, Fast Food",Indian Rupees(Rs.),No,No,No,28.7004582,Shahdara,"Shahdara, New Delhi",77.2768961,1,Orange,Average,18128862,Pizza Diet,6,6120e397a4acd2e728595f74
"Shop 1, Ground Floor, Tower B, Okaya Business Centre, Sector 62, Noida",2.9,300,Noida,1,Cafe,Indian Rupees(Rs.),No,No,No,0,Sector 62,"Sector 62, Noida",0,1,Orange,Average,18128867,The Chaiwalas,9,6120e397a4acd2e728595f75
"378, Janta Flats, G.T.B. Enclave, Dilshad Garden, New Delhi",0,350,New Delhi,1,"Chinese, North Indian",Indian Rupees(Rs.),No,No,No,28.68853914,Dilshad Garden,"Dilshad Garden, New Delhi",77.30948444,1,White,Not rated,18128868,The Taste of Punjab,1,6120e397a4acd2e728595f76
"B-1/8, Apsara Arcade, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",2.7,500,New Delhi,1,"North Indian, Mughlai, Chinese, Fast Food",Indian Rupees(Rs.),Yes,No,No,28.64356644,Karol Bagh,"Karol Bagh, New Delhi",77.18858656,2,Orange,Average,18128869,Little Chef,32,6120e397a4acd2e728595f77
"C-76, Jhilmil Colony, Gopaljee Dairy Road, Vivek Vihar, New Delhi",3.5,500,New Delhi,1,"North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,28.66934292,Vivek Vihar,"Vivek Vihar, New Delhi",77.31217302,2,Yellow,Good,18128871,Bhappe Di Hatti,37,6120e397a4acd2e728595f78
"Shop 14, Block C-5, Yamuna Vihar, Near Santan Rath Wala Mandir, Shahdara, New Delhi",0,350,New Delhi,1,"Fast Food, Pizza",Indian Rupees(Rs.),No,No,No,28.7000322,Shahdara,"Shahdara, New Delhi",77.2815952,1,White,Not rated,18128872,Pizza Hub,3,6120e397a4acd2e728595f79
"Durgapuri Chowk, 100 Feet Road, Shahdara, New Delhi",0,150,New Delhi,1,"Chinese, Street Food",Indian Rupees(Rs.),No,No,No,0,Shahdara,"Shahdara, New Delhi",0,1,White,Not rated,18128874,Chaska,2,6120e397a4acd2e728595f7a
"C-6/230, Yamuna Vihar, Shahdara, New Delhi",0,400,New Delhi,1,"Chinese, Fast Food, North Indian",Indian Rupees(Rs.),No,No,No,28.7003478,Shahdara,"Shahdara, New Delhi",77.279261,1,White,Not rated,18128876,D Food,3,6120e397a4acd2e728595f7b
"B Block, Main Market, Dilshad Garden, New Delhi",0,200,New Delhi,1,Fast Food,Indian Rupees(Rs.),No,No,No,28.6766439,Dilshad Garden,"Dilshad Garden, New Delhi",77.3221198,1,White,Not rated,18128881,Bablu Chinese Food,0,6120e397a4acd2e728595f7c
"Essex Farms, 4, Hauz Khas, New Delhi",3.7,1800,New Delhi,1,"Mediterranean, Continental, Italian",Indian Rupees(Rs.),No,Yes,No,28.5436328,Essex Farms,"Essex Farms, New Delhi",77.2021829,3,Yellow,Good,18128883,Yes Minister - Pub & Kitchen,234,6120e397a4acd2e728595f7d
"RN-15, B Block, Behind Bank of Maharashtra, Sector 62, Noida",3.4,500,Noida,1,"Chinese, North Indian",Indian Rupees(Rs.),Yes,No,No,28.6185042,Sector 62,"Sector 62, Noida",77.3698121,2,Orange,Average,18128892,World Bites,30,6120e397a4acd2e728595f7e
"A-60, Sector 61, Noida",3.4,300,Noida,1,"Bakery, Desserts",Indian Rupees(Rs.),No,No,No,0,Sector 61,"Sector 61, Noida",0,1,Orange,Average,18128894,BakeAffair,30,6120e397a4acd2e728595f7f
"D-10, Main Kanti Nagar Market, Krishna Nagar, New Delhi",3.2,350,New Delhi,1,"Fast Food, North Indian, South Indian, Chinese, Bakery",Indian Rupees(Rs.),No,No,No,0,Krishna Nagar,"Krishna Nagar, New Delhi",0,1,Orange,Average,18128895,Delhi Dairy,11,6120e397a4acd2e728595f80
"1894, Main Road, Opposite Dariba Kalan, Chandni Chowk, New Delhi",2.9,150,New Delhi,1,"North Indian, South Indian",Indian Rupees(Rs.),No,No,No,28.6562981,Chandni Chowk,"Chandni Chowk, New Delhi",77.2324772,1,Orange,Average,18128897,Rambhoj,4,6120e397a4acd2e728595f81
"SCO 61, Main Market, Sector 29, Gurgaon",3.6,1600,Gurgaon,1,"Mexican, Italian, North Indian, Chinese",Indian Rupees(Rs.),No,Yes,No,28.4673849,Sector 29,"Sector 29, Gurgaon",77.0638106,3,Yellow,Good,18128900,Hunter Valley,254,6120e397a4acd2e728595f82
"C Block, Phase 1, Sushant Lok, Gurgaon",3,500,Gurgaon,1,Bakery,Indian Rupees(Rs.),No,No,No,0,Sushant Lok,"Sushant Lok, Gurgaon",0,2,Orange,Average,18128902,Begonia,8,6120e397a4acd2e728595f83
"DLF Phase 1, Gurgaon",3.2,650,Gurgaon,1,"North Indian, Mughlai",Indian Rupees(Rs.),No,No,No,28.471636,DLF Phase 1,"DLF Phase 1, Gurgaon",77.0984902,2,Orange,Average,18131568,Masala Ville,15,6120e397a4acd2e728595f84
"C-21, SDA Market, SDA, New Delhi",3.2,500,New Delhi,1,Chinese,Indian Rupees(Rs.),No,No,No,28.5464283,SDA,"SDA, New Delhi",77.1967259,2,Orange,Average,18133471,IndoCheen,49,6120e397a4acd2e728595f85
"13, Near Water Tank, HUDA Market, Sector 28, Faridabad",2.9,200,Faridabad,1,"Fast Food, Chinese",Indian Rupees(Rs.),No,No,No,28.4353341,Sector 28,"Sector 28, Faridabad",77.315069,1,Orange,Average,18133473,Shiksha Fast Food,5,6120e397a4acd2e728595f86
"B-7, Sector 110, Noida",2.6,500,Noida,1,North Indian,Indian Rupees(Rs.),Yes,No,No,28.533164,Sector 110,"Sector 110, Noida",77.386751,2,Orange,Average,18133476,Red Capsicum,25,6120e397a4acd2e728595f87
"3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",3.5,500,Noida,1,"Burger, Fast Food",Indian Rupees(Rs.),No,No,No,28.5671503,"The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3253081,2,Yellow,Good,18133480,Burger King,211,6120e397a4acd2e728595f88
"450, Bhim Nagar, Near Ram Lila Ground, Sector 14, Gurgaon",3.3,300,Gurgaon,1,"Bakery, Desserts",Indian Rupees(Rs.),Yes,No,No,28.4703517,Sector 14,"Sector 14, Gurgaon",77.0204025,1,Orange,Average,18133490,Cake Factory,36,6120e397a4acd2e728595f89
"WZ-175, Opposite Metro Pillar 667, Main Najafgarh Road, Uttam Nagar, New Delhi",3.2,350,New Delhi,1,"Bakery, Street Food",Indian Rupees(Rs.),Yes,No,No,28.6228245,Uttam Nagar,"Uttam Nagar, New Delhi",77.0605838,1,Orange,Average,18133491,Pastry Palace,11,6120e397a4acd2e728595f8a
"Barola, Near OBC Bank, Dadri Main Road, Sector 49, Noida",3.2,400,Noida,1,North Indian,Indian Rupees(Rs.),Yes,No,No,28.5596943,Sector 49,"Sector 49, Noida",77.3706065,1,Orange,Average,18133492,Sweta Restaurant,61,6120e397a4acd2e728595f8b
"Govindpuri Extension, Kalkaji, New Delhi",3.3,700,New Delhi,1,Fast Food,Indian Rupees(Rs.),No,No,No,28.53269444,Kalkaji,"Kalkaji, New Delhi",77.25889722,2,Orange,Average,18133506,The Tuck Shop,17,6120e397a4acd2e728595f8c
"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi",4,3000,New Delhi,1,"North Indian, Continental, Asian",Indian Rupees(Rs.),No,Yes,No,28.52678296,"Sheraton New Delhi Hotel, Saket","Sheraton New Delhi Hotel, Saket, New Delhi",77.2159186,4,Green,Very Good,18133508,Delhi Pavilion - Sheraton New Delhi Hotel,160,6120e397a4acd2e728595f8d
"2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad",4,1600,Faridabad,1,North Indian,Indian Rupees(Rs.),No,No,No,28.4698629,"Crown Interiorz Mall, Sector 35, Faridabad","Crown Interiorz Mall, Sector 35, Faridabad, Faridabad",77.3073785,3,Green,Very Good,18133510,Barbeque Nation,299,6120e397a4acd2e728595f8e
"Shop 2/8, DDA Market, Opposite Maharani Bagh, Kilokari, New Friends Colony, New Delhi",0,200,New Delhi,1,North Indian,Indian Rupees(Rs.),No,No,No,0,New Friends Colony,"New Friends Colony, New Delhi",0,1,White,Not rated,18133511,Annapurna Food Point,1,6120e397a4acd2e728595f8f
"17, Kasturba Gandhi Marg, British Council, Janpath, New Delhi",3.3,600,New Delhi,1,"Cafe, European",Indian Rupees(Rs.),No,No,No,28.6274922,Janpath,"Janpath, New Delhi",77.2225973,2,Orange,Average,18133513,Caara Cafe,59,6120e397a4acd2e728595f90
"Sector 22, Gurgaon",0,400,Gurgaon,1,"Raw Meats, Fast Food",Indian Rupees(Rs.),No,No,No,0,Sector 22,"Sector 22, Gurgaon",0,1,White,Not rated,18133515,Interaxis,0,6120e397a4acd2e728595f91
"Corner Dely & Pinaster Roads, Hazelwood, Waterkloof, Pretoria",4.1,250,Pretoria,189,"Grill, Burger",Rand(R),No,No,No,-25.7779816,Waterkloof,"Waterkloof, Pretoria",28.25626243,3,Green,Very Good,18136493,Hogshead,258,6120e397a4acd2e728595f92
